name,price,expansion,finish,rarity,art_link
Death Dealer Foil,80.88,Beta,Foil,Unique,https://www.tcgplayer.com/product/523070/sorcery-contested-realm-beta-death-dealer-foil
Deathspeaker,0.86,Beta,Standard,Elite,https://www.tcgplayer.com/product/523122/sorcery-contested-realm-beta-deathspeaker
Deathspeaker Foil,49.01,Beta,Foil,Elite,https://www.tcgplayer.com/product/523123/sorcery-contested-realm-beta-deathspeaker-foil
Deep Sea Mermaids,0.09,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523129/sorcery-contested-realm-beta-deep-sea-mermaids
Deep Sea Mermaids Foil,1.36,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523133/sorcery-contested-realm-beta-deep-sea-mermaids-foil
Devils Egg,0.58,Beta,Standard,Elite,https://www.tcgplayer.com/product/523136/sorcery-contested-realm-beta-devils-egg
Devils Egg Foil,7.95,Beta,Foil,Elite,https://www.tcgplayer.com/product/523138/sorcery-contested-realm-beta-devils-egg-foil
Diluvian Kraken,0.46,Beta,Standard,Elite,https://www.tcgplayer.com/product/523142/sorcery-contested-realm-beta-diluvian-kraken
Diluvian Kraken Foil,11.75,Beta,Foil,Elite,https://www.tcgplayer.com/product/523143/sorcery-contested-realm-beta-diluvian-kraken-foil
Disenchant,0.15,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523144/sorcery-contested-realm-beta-disenchant
Disenchant Foil,4.27,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523145/sorcery-contested-realm-beta-disenchant-foil
Disintegrate,2.34,Beta,Standard,Elite,https://www.tcgplayer.com/product/523146/sorcery-contested-realm-beta-disintegrate
Disintegrate Foil,19.26,Beta,Foil,Elite,https://www.tcgplayer.com/product/523147/sorcery-contested-realm-beta-disintegrate-foil
Dispel,0.12,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523148/sorcery-contested-realm-beta-dispel
Dispel Foil,3.36,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523150/sorcery-contested-realm-beta-dispel-foil
Divine Healing,0.3,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523154/sorcery-contested-realm-beta-divine-healing
Divine Healing Foil,7.15,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523155/sorcery-contested-realm-beta-divine-healing-foil
Dodge Roll,0.16,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523156/sorcery-contested-realm-beta-dodge-roll
Dodge Roll Foil,6.05,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523157/sorcery-contested-realm-beta-dodge-roll-foil
Dome of Osiros,2.29,Beta,Standard,Unique,https://www.tcgplayer.com/product/523158/sorcery-contested-realm-beta-dome-of-osiros
Dome of Osiros Foil,18.4,Beta,Foil,Unique,https://www.tcgplayer.com/product/523159/sorcery-contested-realm-beta-dome-of-osiros-foil
Donnybrook Inn,1.9,Beta,Standard,Unique,https://www.tcgplayer.com/product/523160/sorcery-contested-realm-beta-donnybrook-inn
Donnybrook Inn Foil,22.66,Beta,Foil,Unique,https://www.tcgplayer.com/product/523161/sorcery-contested-realm-beta-donnybrook-inn-foil
Doomsday Device,0.98,Beta,Standard,Unique,https://www.tcgplayer.com/product/523167/sorcery-contested-realm-beta-doomsday-device
Doomsday Device Foil,14.14,Beta,Foil,Unique,https://www.tcgplayer.com/product/523169/sorcery-contested-realm-beta-doomsday-device-foil
Doomsday Prophet,1.09,Beta,Standard,Unique,https://www.tcgplayer.com/product/523173/sorcery-contested-realm-beta-doomsday-prophet
Doomsday Prophet Foil,12.39,Beta,Foil,Unique,https://www.tcgplayer.com/product/523175/sorcery-contested-realm-beta-doomsday-prophet-foil
Dream Quest,7.2,Beta,Standard,Unique,https://www.tcgplayer.com/product/523178/sorcery-contested-realm-beta-dream-quest
Dream Quest Foil,45.35,Beta,Foil,Unique,https://www.tcgplayer.com/product/523183/sorcery-contested-realm-beta-dream-quest-foil
Drought,0.16,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523189/sorcery-contested-realm-beta-drought
Drought Foil,1.64,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523192/sorcery-contested-realm-beta-drought-foil
Drown,0.17,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523196/sorcery-contested-realm-beta-drown
Drown Foil,4.09,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523199/sorcery-contested-realm-beta-drown-foil
Drums of Doom,0.68,Beta,Standard,Elite,https://www.tcgplayer.com/product/523205/sorcery-contested-realm-beta-drums-of-doom
Drums of Doom Foil,7.52,Beta,Foil,Elite,https://www.tcgplayer.com/product/523207/sorcery-contested-realm-beta-drums-of-doom-foil
Dwarven Digging Team,0.14,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523220/sorcery-contested-realm-beta-dwarven-digging-team
Dwarven Digging Team Foil,1.33,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523222/sorcery-contested-realm-beta-dwarven-digging-team-foil
Dwarven Forge,0.7,Beta,Standard,Elite,https://www.tcgplayer.com/product/523224/sorcery-contested-realm-beta-dwarven-forge
Dwarven Forge Foil,4.77,Beta,Foil,Elite,https://www.tcgplayer.com/product/523225/sorcery-contested-realm-beta-dwarven-forge-foil
Earthquake,7.87,Beta,Standard,Elite,https://www.tcgplayer.com/product/523226/sorcery-contested-realm-beta-earthquake
Earthquake Foil,13.13,Beta,Foil,Elite,https://www.tcgplayer.com/product/523227/sorcery-contested-realm-beta-earthquake-foil
East West Dragon,0.65,Beta,Standard,Elite,https://www.tcgplayer.com/product/523228/sorcery-contested-realm-beta-east-west-dragon
East West Dragon Foil,5.84,Beta,Foil,Elite,https://www.tcgplayer.com/product/523230/sorcery-contested-realm-beta-east-west-dragon-foil
Edge of the World,0.48,Beta,Standard,Elite,https://www.tcgplayer.com/product/523231/sorcery-contested-realm-beta-edge-of-the-world
Edge of the World Foil,9.48,Beta,Foil,Elite,https://www.tcgplayer.com/product/523232/sorcery-contested-realm-beta-edge-of-the-world-foil
Elementalist,0.76,Beta,Standard,Elite,https://www.tcgplayer.com/product/523233/sorcery-contested-realm-beta-elementalist
Elementalist Foil,61.06,Beta,Foil,Elite,https://www.tcgplayer.com/product/523237/sorcery-contested-realm-beta-elementalist-foil
Enchantress,0.61,Beta,Standard,Elite,https://www.tcgplayer.com/product/523239/sorcery-contested-realm-beta-enchantress
Enchantress Foil,37.52,Beta,Foil,Elite,https://www.tcgplayer.com/product/523240/sorcery-contested-realm-beta-enchantress-foil
Entangle Terrain,0.05,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523250/sorcery-contested-realm-beta-entangle-terrain
Entangle Terrain Foil,1.95,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523252/sorcery-contested-realm-beta-entangle-terrain-foil
Escyllion Cyclops,0.12,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523257/sorcery-contested-realm-beta-escyllion-cyclops
Escyllion Cyclops Foil,1.35,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523258/sorcery-contested-realm-beta-escyllion-cyclops-foil
Evil Presence,0.19,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523271/sorcery-contested-realm-beta-evil-presence
Evil Presence Foil,3.65,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523274/sorcery-contested-realm-beta-evil-presence-foil
Exorcism,0.1,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523285/sorcery-contested-realm-beta-exorcism
Exorcism Foil,2.07,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523290/sorcery-contested-realm-beta-exorcism-foil
Extinguish,0.08,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523300/sorcery-contested-realm-beta-extinguish
Extinguish Foil,1.28,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523306/sorcery-contested-realm-beta-extinguish-foil
Fade,0.12,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523309/sorcery-contested-realm-beta-fade
Fade Foil,1.19,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523311/sorcery-contested-realm-beta-fade-foil
Far East Assassin,0.42,Beta,Standard,Elite,https://www.tcgplayer.com/product/523310/sorcery-contested-realm-beta-far-east-assassin
Far East Assassin Foil,3.91,Beta,Foil,Elite,https://www.tcgplayer.com/product/523317/sorcery-contested-realm-beta-far-east-assassin-foil
Felbog Frog Men,0.16,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523321/sorcery-contested-realm-beta-felbog-frog-men
Felbog Frog Men Foil,1.65,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523322/sorcery-contested-realm-beta-felbog-frog-men-foil
Fenvale Muse,0.07,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523330/sorcery-contested-realm-beta-fenvale-muse
Fenvale Muse Foil,1.83,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523348/sorcery-contested-realm-beta-fenvale-muse-foil
Fey Changeling,0.21,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523352/sorcery-contested-realm-beta-fey-changeling
Fey Changeling Foil,4.32,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523354/sorcery-contested-realm-beta-fey-changeling-foil
Fire Harpoons,0.08,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523362/sorcery-contested-realm-beta-fire-harpoons
Fire Harpoons Foil,1.27,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523359/sorcery-contested-realm-beta-fire-harpoons-foil
Fireball,0.19,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523373/sorcery-contested-realm-beta-fireball
Fireball Foil,1.91,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523378/sorcery-contested-realm-beta-fireball-foil
Firebolts,0.09,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523383/sorcery-contested-realm-beta-firebolts
Firebolts Foil,4.84,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523385/sorcery-contested-realm-beta-firebolts-foil
Flame Wave,0.52,Beta,Standard,Elite,https://www.tcgplayer.com/product/523396/sorcery-contested-realm-beta-flame-wave
Flame Wave Foil,3.48,Beta,Foil,Elite,https://www.tcgplayer.com/product/523421/sorcery-contested-realm-beta-flame-wave-foil
Flamecaller,0.18,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523425/sorcery-contested-realm-beta-flamecaller
Flamecaller Foil,5.37,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523428/sorcery-contested-realm-beta-flamecaller-foil
Flaming Sword,0.26,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523234/sorcery-contested-realm-beta-flaming-sword
Flaming Sword Foil,4.76,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523236/sorcery-contested-realm-beta-flaming-sword-foil
Flanking Maneuver,0.21,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523244/sorcery-contested-realm-beta-flanking-maneuver
Flanking Maneuver Foil,2.86,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523245/sorcery-contested-realm-beta-flanking-maneuver-foil
Flood,0.19,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523255/sorcery-contested-realm-beta-flood
Flood Foil,2.86,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523256/sorcery-contested-realm-beta-flood-foil
Floodplain,0.45,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523263/sorcery-contested-realm-beta-floodplain
Floodplain Foil,30.7,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523264/sorcery-contested-realm-beta-floodplain-foil
Font of Life,0.16,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523280/sorcery-contested-realm-beta-font-of-life
Font of Life Foil,1.85,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523281/sorcery-contested-realm-beta-font-of-life-foil
Foot Soldier 1 Box Topper,0.77,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523415/sorcery-contested-realm-beta-foot-soldier-1-box-topper
Free City,0.4,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523291/sorcery-contested-realm-beta-free-city
Free City Foil,6.27,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523296/sorcery-contested-realm-beta-free-city-foil
Frontier Settlers,0.22,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523302/sorcery-contested-realm-beta-frontier-settlers
Frontier Settlers Foil,3.79,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523303/sorcery-contested-realm-beta-frontier-settlers-foil
Frost Nova,0.18,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523304/sorcery-contested-realm-beta-frost-nova
Frost Nova Foil,2.02,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523305/sorcery-contested-realm-beta-frost-nova-foil
Geomancer,0.22,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523307/sorcery-contested-realm-beta-geomancer
Geomancer Foil,10.3,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523308/sorcery-contested-realm-beta-geomancer-foil
Geyser,0.19,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523318/sorcery-contested-realm-beta-geyser
Geyser Foil,3.1,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523320/sorcery-contested-realm-beta-geyser-foil
Ghost Ship,0.69,Beta,Standard,Elite,https://www.tcgplayer.com/product/523324/sorcery-contested-realm-beta-ghost-ship
Ghost Ship Foil,6.55,Beta,Foil,Elite,https://www.tcgplayer.com/product/523328/sorcery-contested-realm-beta-ghost-ship-foil
Giant Shark,0.27,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523345/sorcery-contested-realm-beta-giant-shark
Giant Shark Foil,3.46,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523346/sorcery-contested-realm-beta-giant-shark-foil
Gigantism,7.95,Beta,Standard,Unique,https://www.tcgplayer.com/product/523349/sorcery-contested-realm-beta-gigantism
Gigantism Foil,29.35,Beta,Foil,Unique,https://www.tcgplayer.com/product/523350/sorcery-contested-realm-beta-gigantism-foil
Gilded Aegis,2.15,Beta,Standard,Unique,https://www.tcgplayer.com/product/523357/sorcery-contested-realm-beta-gilded-aegis
Gilded Aegis Foil,16.34,Beta,Foil,Unique,https://www.tcgplayer.com/product/523360/sorcery-contested-realm-beta-gilded-aegis-foil
Gneissgnath Gnomes,0.16,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523367/sorcery-contested-realm-beta-gneissgnath-gnomes
Gneissgnath Gnomes Foil,1.25,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523369/sorcery-contested-realm-beta-gneissgnath-gnomes-foil
Gnome Hollows,0.35,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523392/sorcery-contested-realm-beta-gnome-hollows
Gnome Hollows Foil,5.88,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523394/sorcery-contested-realm-beta-gnome-hollows-foil
Gothic Tower,0.17,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523400/sorcery-contested-realm-beta-gothic-tower
Gothic Tower Foil,20.82,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523401/sorcery-contested-realm-beta-gothic-tower-foil
Grandmaster Wizard,5.54,Beta,Standard,Elite,https://www.tcgplayer.com/product/523403/sorcery-contested-realm-beta-grandmaster-wizard
Grandmaster Wizard Foil,31.78,Beta,Foil,Elite,https://www.tcgplayer.com/product/523405/sorcery-contested-realm-beta-grandmaster-wizard-foil
Grapple Shot,0.18,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523410/sorcery-contested-realm-beta-grapple-shot
Grapple Shot Foil,8.23,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523413/sorcery-contested-realm-beta-grapple-shot-foil
Great Old One,12.1,Beta,Standard,Unique,https://www.tcgplayer.com/product/523416/sorcery-contested-realm-beta-great-old-one
Great Old One Foil,42.32,Beta,Foil,Unique,https://www.tcgplayer.com/product/523418/sorcery-contested-realm-beta-great-old-one-foil
Great Wall,3.94,Beta,Standard,Unique,https://www.tcgplayer.com/product/523420/sorcery-contested-realm-beta-great-wall
Great Wall Foil,15.17,Beta,Foil,Unique,https://www.tcgplayer.com/product/523422/sorcery-contested-realm-beta-great-wall-foil
Grey Wolves,0.46,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523433/sorcery-contested-realm-beta-grey-wolves
Grey Wolves Foil,35.03,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523435/sorcery-contested-realm-beta-grey-wolves-foil
Grim Reaper,6.7,Beta,Standard,Unique,https://www.tcgplayer.com/product/523259/sorcery-contested-realm-beta-grim-reaper
Grim Reaper Foil,33.16,Beta,Foil,Unique,https://www.tcgplayer.com/product/523260/sorcery-contested-realm-beta-grim-reaper-foil
Grosse Poltergeist,0.32,Beta,Standard,Elite,https://www.tcgplayer.com/product/523261/sorcery-contested-realm-beta-grosse-poltergeist
Grosse Poltergeist Foil,4.46,Beta,Foil,Elite,https://www.tcgplayer.com/product/523262/sorcery-contested-realm-beta-grosse-poltergeist-foil
Guile Sirens,0.15,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523265/sorcery-contested-realm-beta-guile-sirens
Guile Sirens Foil,1.99,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523266/sorcery-contested-realm-beta-guile-sirens-foil
Gyre Hippogriffs,0.26,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523267/sorcery-contested-realm-beta-gyre-hippogriffs
Gyre Hippogriffs Foil,4.71,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523268/sorcery-contested-realm-beta-gyre-hippogriffs-foil
Haast Eagle,0.18,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523269/sorcery-contested-realm-beta-haast-eagle
Haast Eagle Foil,1.84,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523270/sorcery-contested-realm-beta-haast-eagle-foil
Headless Haunt,0.19,Beta,Standard,Exceptional,https://www.tcgplayer.com/product/523272/sorcery-contested-realm-beta-headless-haunt
Headless Haunt Foil,2.61,Beta,Foil,Exceptional,https://www.tcgplayer.com/product/523273/sorcery-contested-realm-beta-headless-haunt-foil
Headless Haunt Store Buy a Box Promo Foil,7.67,Beta,Foil,Promo,https://www.tcgplayer.com/product/528811/sorcery-contested-realm-beta-headless-haunt-store-buy-a-box-promo-foil
Heat Ray,0.09,Beta,Standard,Ordinary,https://www.tcgplayer.com/product/523275/sorcery-contested-realm-beta-heat-ray
Heat Ray Foil,1.47,Beta,Foil,Ordinary,https://www.tcgplayer.com/product/523276/sorcery-contested-realm-beta-heat-ray-foil
