name,price,expansion,finish,rarity,art_link
Roaming Monster,0.07,Beta,Standard,Ordinary,bet-roaming_monster-b-s
Roaming Monster Foil,1.57,Beta,Foil,Ordinary,bet-roaming_monster-b-f
Rolling Boulder,0.18,Beta,Standard,Exceptional,bet-rolling_boulder-b-s
Rolling Boulder Foil,4.2,Beta,Foil,Exceptional,bet-rolling_boulder-b-f
Root Spider,0.92,Beta,Standard,Exceptional,bet-root_spider-b-s
Root Spider Foil,8.24,Beta,Foil,Exceptional,bet-root_spider-b-f
Roots of Yggdrasil,4.31,Beta,Standard,Unique,bet-roots_of_yggdrasil-b-s
Roots of Yggdrasil Foil,30.42,Beta,Foil,Unique,bet-roots_of_yggdrasil-b-f
Royal Bodyguard,1.39,Beta,Standard,Elite,bet-royal_bodyguard-b-s
Royal Bodyguard Foil,8.06,Beta,Foil,Elite,bet-royal_bodyguard-b-f
Rubble Box Topper,0.26,Beta,Standard,Ordinary,
Ruby Core,61.05,Beta,Standard,Unique,bet-ruby_core-b-s
Ruby Core Foil,108.13,Beta,Foil,Unique,bet-ruby_core-b-f
Ruins,2.95,Beta,Standard,Exceptional,bet-ruins-b-s
Ruins Foil,87.51,Beta,Foil,Exceptional,bet-ruins-b-f
Ruler of Thul,16.69,Beta,Standard,Unique,bet-ruler_of_thul-b-s
Ruler of Thul Foil,33.61,Beta,Foil,Unique,bet-ruler_of_thul-b-f
Rustic Village,0.14,Beta,Standard,Ordinary,bet-rustic_village-b-s
Rustic Village Foil,2.49,Beta,Foil,Ordinary,bet-rustic_village-b-f
Sacred Scarabs,0.1,Beta,Standard,Ordinary,bet-sacred_scarabs-b-s
Sacred Scarabs Foil,2.76,Beta,Foil,Ordinary,bet-sacred_scarabs-b-f
Sand Worm,0.05,Beta,Standard,Ordinary,bet-sand_worm-b-s
Sand Worm Foil,1.45,Beta,Foil,Ordinary,bet-sand_worm-b-f
Sandstorm,0.06,Beta,Standard,Ordinary,bet-sandstorm-b-s
Sandstorm Foil,1.5,Beta,Foil,Ordinary,bet-sandstorm-b-f
Scarecrow,0.06,Beta,Standard,Ordinary,bet-scarecrow-b-s
Scarecrow Foil,1.07,Beta,Foil,Ordinary,bet-scarecrow-b-f
Scavenging Fiend,0.14,Beta,Standard,Exceptional,bet-scavenging_fiend-b-s
Scavenging Fiend Foil,5.47,Beta,Foil,Exceptional,bet-scavenging_fiend-b-f
Scent Hounds,0.05,Beta,Standard,Ordinary,bet-scent_hounds-b-s
Scent Hounds Foil,1.7,Beta,Foil,Ordinary,bet-scent_hounds-b-f
Scorched Earth,0.4,Beta,Standard,Elite,bet-scorched_earth-b-s
Scorched Earth Foil,3.47,Beta,Foil,Elite,bet-scorched_earth-b-f
Scourge Zombies,0.1,Beta,Standard,Ordinary,bet-scourge_zombies-b-s
Scourge Zombies Foil,1.18,Beta,Foil,Ordinary,bet-scourge_zombies-b-f
Screaming Skull,1.26,Beta,Standard,Elite,bet-screaming_skull-b-s
Screaming Skull Foil,11.62,Beta,Foil,Elite,bet-screaming_skull-b-f
Sea Raider,0.17,Beta,Standard,Exceptional,bet-sea_raider-b-s
Sea Raider Foil,16.84,Beta,Foil,Exceptional,bet-sea_raider-b-f
Sea Serpent,0.06,Beta,Standard,Ordinary,bet-sea_serpent-b-s
Sea Serpent Foil,1.07,Beta,Foil,Ordinary,bet-sea_serpent-b-f
Seasoned Sellsword,0.46,Beta,Standard,Elite,bet-seasoned_sellsword-b-s
Seasoned Sellsword Foil,5.16,Beta,Foil,Elite,bet-seasoned_sellsword-b-f
Secret Tunnel,0.17,Beta,Standard,Exceptional,bet-secret_tunnel-b-s
Secret Tunnel Foil,2.53,Beta,Foil,Exceptional,bet-secret_tunnel-b-f
Sedge Crabs,0.07,Beta,Standard,Ordinary,bet-sedge_crabs-b-s
Sedge Crabs Foil,1.53,Beta,Foil,Ordinary,bet-sedge_crabs-b-f
Seer,0.8,Beta,Standard,Elite,bet-seer-b-s
Seer Foil,25.99,Beta,Foil,Elite,bet-seer-b-f
Seirawan Hydra,0.61,Beta,Standard,Elite,bet-seirawan_hydra-b-s
Seirawan Hydra Foil,10.83,Beta,Foil,Elite,bet-seirawan_hydra-b-f
Selfsame Simulacrum,2.27,Beta,Standard,Elite,bet-selfsame_simulacrum-b-s
Selfsame Simulacrum Foil,15.99,Beta,Foil,Elite,bet-selfsame_simulacrum-b-f
Seven League Boots,4.25,Beta,Standard,Unique,bet-seven_league_boots-b-s
Seven League Boots Foil,24.74,Beta,Foil,Unique,bet-seven_league_boots-b-f
Shield Maidens,0.24,Beta,Standard,Exceptional,bet-shield_maidens-b-s
Shield Maidens Foil,5.97,Beta,Foil,Exceptional,bet-shield_maidens-b-f
Shield Wall,0.14,Beta,Standard,Exceptional,bet-shield_wall-b-s
Shield Wall Foil,1.23,Beta,Foil,Exceptional,bet-shield_wall-b-f
Shifting Sands,0.17,Beta,Standard,Exceptional,bet-shifting_sands-b-s
Shifting Sands Foil,2.63,Beta,Foil,Exceptional,bet-shifting_sands-b-f
Shrink,0.2,Beta,Standard,Exceptional,bet-shrink-b-s
Shrink Foil,3.6,Beta,Foil,Exceptional,bet-shrink-b-f
Siege Ballista,0.14,Beta,Standard,Exceptional,bet-siege_ballista-b-s
Siege Ballista Foil,1.46,Beta,Foil,Exceptional,bet-siege_ballista-b-f
Silence,0.67,Beta,Standard,Elite,bet-silence-b-s
Silence Foil,6.41,Beta,Foil,Elite,bet-silence-b-f
Silver Valkyries,0.45,Beta,Standard,Elite,bet-silver_valkyries-b-s
Silver Valkyries Foil,5.11,Beta,Foil,Elite,bet-silver_valkyries-b-f
Simple Village,0.1,Beta,Standard,Ordinary,bet-simple_village-b-s
Simple Village Foil,1.55,Beta,Foil,Ordinary,bet-simple_village-b-f
Sinkhole,1.41,Beta,Standard,Elite,bet-sinkhole-b-s
Sinkhole Foil,17.0,Beta,Foil,Elite,bet-sinkhole-b-f
Sirian Templar,0.17,Beta,Standard,Exceptional,bet-sirian_templar-b-s
Sirian Templar Foil,3.29,Beta,Foil,Exceptional,bet-sirian_templar-b-f
Sirocco Scorpions,0.07,Beta,Standard,Ordinary,bet-sirocco_scorpions-b-s
Sirocco Scorpions Foil,1.14,Beta,Foil,Ordinary,bet-sirocco_scorpions-b-f
Sisters of Silence,0.38,Beta,Standard,Elite,bet-sisters_of_silence-b-s
Sisters of Silence Foil,3.88,Beta,Foil,Elite,bet-sisters_of_silence-b-f
Skirmishers of Mu,0.23,Beta,Standard,Exceptional,bet-skirmishers_of_mu-b-s
Skirmishers of Mu Foil,3.89,Beta,Foil,Exceptional,bet-skirmishers_of_mu-b-f
Sky Baron,0.42,Beta,Standard,Elite,bet-sky_baron-b-s
Sky Baron Foil,4.36,Beta,Foil,Elite,bet-sky_baron-b-f
Sleep,0.1,Beta,Standard,Ordinary,bet-sleep-b-s
Sleep Foil,2.01,Beta,Foil,Ordinary,bet-sleep-b-f
Sling Pixies,0.19,Beta,Standard,Exceptional,bet-sling_pixies-b-s
Sling Pixies Foil,2.3,Beta,Foil,Exceptional,bet-sling_pixies-b-f
Slumbering Giantess,0.18,Beta,Standard,Exceptional,bet-slumbering_giantess-b-s
Slumbering Giantess Foil,4.21,Beta,Foil,Exceptional,bet-slumbering_giantess-b-f
Smokestacks of Gnaak,7.59,Beta,Standard,Unique,bet-smokestacks_of_gnaak-b-s
Smokestacks of Gnaak Foil,61.68,Beta,Foil,Unique,bet-smokestacks_of_gnaak-b-f
Sneak Thief,0.48,Beta,Standard,Elite,bet-sneak_thief-b-s
Sneak Thief Foil,6.59,Beta,Foil,Elite,bet-sneak_thief-b-f
Snow Leopard,0.07,Beta,Standard,Ordinary,bet-snow_leopard-b-s
Snow Leopard Foil,2.03,Beta,Foil,Ordinary,bet-snow_leopard-b-f
Sorcerer,0.2,Beta,Standard,Ordinary,bet-sorcerer-b-s
Sorcerer Foil,1.96,Beta,Foil,Ordinary,bet-sorcerer-bt-f
Sorcerer Foil Box Topper,0.46,Beta,Foil,Elite,
Sparkmage,0.16,Beta,Standard,Ordinary,bet-sparkmage-b-s
Sparkmage Foil,4.45,Beta,Foil,Ordinary,bet-sparkmage-b-f
Spear of Destiny,2.31,Beta,Standard,Unique,bet-spear_of_destiny-b-s
Spear of Destiny Foil,11.72,Beta,Foil,Unique,bet-spear_of_destiny-b-f
Spectral Stalker,0.07,Beta,Standard,Ordinary,bet-spectral_stalker-b-s
Spectral Stalker Foil,1.15,Beta,Foil,Ordinary,bet-spectral_stalker-b-f
Spellslinger Draft Kit,3.87,Beta,Standard,Promo,
Spellslinger Promo,38.68,Beta,Foil,Promo,
Spin Attack,0.08,Beta,Standard,Ordinary,bet-spin_attack-b-s
Spin Attack Foil,1.27,Beta,Foil,Ordinary,bet-spin_attack-b-f
Spire Lich,0.15,Beta,Standard,Exceptional,bet-spire_lich-b-s
Spire Lich Foil,3.72,Beta,Foil,Exceptional,bet-spire_lich-b-f
Spring River,0.13,Beta,Standard,Ordinary,bet-spring_river-b-s
Spring River Foil,3.19,Beta,Foil,Ordinary,bet-spring_river-b-f
Squirming Mass,0.56,Beta,Standard,Elite,bet-squirming_mass-b-s
Squirming Mass Foil,7.12,Beta,Foil,Elite,bet-squirming_mass-b-f
Standing Stones,0.65,Beta,Standard,Elite,bet-standing_stones-b-s
Standing Stones Foil,6.97,Beta,Foil,Elite,bet-standing_stones-b-f
Star seeds of Uhr,5.18,Beta,Standard,Unique,bet-star_seeds_of_uhr-b-s
Star seeds of Uhr Foil,23.13,Beta,Foil,Unique,bet-star_seeds_of_uhr-b-f
Steppe,1.99,Beta,Standard,Exceptional,bet-steppe-b-s
Steppe Foil,46.63,Beta,Foil,Exceptional,bet-steppe-b-f
Stone gaze Gorgons,0.44,Beta,Standard,Elite,bet-stone_gaze_gorgons-b-s
Stone gaze Gorgons Foil,4.86,Beta,Foil,Elite,bet-stone_gaze_gorgons-b-f
Stormy Seas,0.2,Beta,Standard,Exceptional,bet-stormy_seas-b-s
Stormy Seas Foil,3.39,Beta,Foil,Exceptional,bet-stormy_seas-b-f
Summer River,0.13,Beta,Standard,Ordinary,bet-summer_river-b-s
Summer River Foil,3.1,Beta,Foil,Ordinary,bet-summer_river-b-f
Summoning Sphere,0.31,Beta,Standard,Exceptional,bet-summoning_sphere-b-s
Summoning Sphere Foil,4.58,Beta,Foil,Exceptional,bet-summoning_sphere-b-f
Sunken Treasure,0.16,Beta,Standard,Exceptional,bet-sunken_treasure-b-s
Sunken Treasure Foil,1.29,Beta,Foil,Exceptional,bet-sunken_treasure-b-f
Swamp Buffalo,0.07,Beta,Standard,Ordinary,bet-swamp_buffalo-b-s
Swamp Buffalo Foil,1.19,Beta,Foil,Ordinary,bet-swamp_buffalo-b-f
Swan Maidens,0.05,Beta,Standard,Ordinary,bet-swan_maidens-b-s
Swan Maidens Foil,1.02,Beta,Foil,Ordinary,bet-swan_maidens-b-f
Swiven Scout,0.13,Beta,Standard,Exceptional,bet-swiven_scout-b-s
Swiven Scout Foil,2.18,Beta,Foil,Exceptional,bet-swiven_scout-b-f
Tadpole Pool,14.34,Beta,Standard,Unique,bet-tadpole_pool-b-s
Tadpole Pool Foil,34.2,Beta,Foil,Unique,bet-tadpole_pool-b-f
Telekinesis,0.13,Beta,Standard,Exceptional,bet-telekinesis-b-s
Telekinesis Foil,7.05,Beta,Foil,Exceptional,bet-telekinesis-b-f
Teleport,0.1,Beta,Standard,Ordinary,bet-teleport-b-s
Teleport Foil,2.15,Beta,Foil,Ordinary,bet-teleport-b-f
The Colour Out of Space,19.22,Beta,Standard,Unique,bet-the_colour_out_of_space-b-s
The Colour Out of Space Foil,102.97,Beta,Foil,Unique,bet-the_colour_out_of_space-b-f
The Four Elementals Preconstructed Deck Box Beta,67.3,Beta,Standard,,
The Geistwood,4.66,Beta,Standard,Unique,bet-the_geistwood-b-s
The Geistwood Foil,39.19,Beta,Foil,Unique,bet-the_geistwood-b-f
The Immortal Throne,3.76,Beta,Standard,Unique,bet-the_immortal_throne-b-s
The Immortal Throne Foil,16.07,Beta,Foil,Unique,bet-the_immortal_throne-b-f
Thunderstorm,0.26,Beta,Standard,Exceptional,bet-thunderstorm-b-s
Thunderstorm Foil,5.89,Beta,Foil,Exceptional,bet-thunderstorm-b-f
Tide Naiads,0.19,Beta,Standard,Exceptional,bet-tide_naiads-b-s
Tide Naiads Foil,1.59,Beta,Foil,Exceptional,bet-tide_naiads-b-f
Torshammar Trinket,2.0,Beta,Standard,Exceptional,bet-torshammar_trinket-b-s
Torshammar Trinket Foil,21.59,Beta,Foil,Exceptional,bet-torshammar_trinket-b-f
Tragedy Worrywart,0.16,Beta,Standard,Exceptional,bet-tragedy_worrywart-b-s
Tragedy Worrywart Foil,2.26,Beta,Foil,Exceptional,bet-tragedy_worrywart-b-f
Tringh Constrictor,0.15,Beta,Standard,Exceptional,bet-tringh_constrictor-b-s
Tringh Constrictor Foil,1.86,Beta,Foil,Exceptional,bet-tringh_constrictor-b-f
Truesight Crossbow,0.16,Beta,Standard,Exceptional,bet-truesight_crossbow-b-s
Truesight Crossbow Foil,1.8,Beta,Foil,Exceptional,bet-truesight_crossbow-b-f
Tufted Turtles,0.13,Beta,Standard,Ordinary,bet-tufted_turtles-b-s
Tufted Turtles Foil,3.91,Beta,Foil,Ordinary,bet-tufted_turtles-b-f
Tvinnax Berserker,0.1,Beta,Standard,Exceptional,bet-tvinnax_berserker-b-s
Tvinnax Berserker Foil,1.27,Beta,Foil,Exceptional,bet-tvinnax_berserker-b-f
Twist of Fate,1.88,Beta,Standard,Unique,bet-twist_of_fate-b-s
Twist of Fate Foil,19.97,Beta,Foil,Unique,bet-twist_of_fate-b-f
Ultimate Horror,9.99,Beta,Standard,Unique,bet-ultimate_horror-b-s
Ultimate Horror Foil,25.95,Beta,Foil,Unique,bet-ultimate_horror-b-f
Undertaker Engine,0.33,Beta,Standard,Elite,bet-undertaker_engine-b-s
Undertaker Engine Foil,4.15,Beta,Foil,Elite,bet-undertaker_engine-b-f
Undertow,0.26,Beta,Standard,Exceptional,bet-undertow-b-s
Undertow Foil,5.77,Beta,Foil,Exceptional,bet-undertow-b-f
Unland Angler,0.49,Beta,Standard,Elite,bet-unland_angler-b-s
Unland Angler Foil,4.99,Beta,Foil,Elite,bet-unland_angler-b-f
Unland Eel,0.22,Beta,Standard,Exceptional,bet-unland_eel-b-s
Unland Eel Foil,4.54,Beta,Foil,Exceptional,bet-unland_eel-b-f
Unlikely Alliance,0.48,Beta,Standard,Elite,bet-unlikely_alliance-b-s
Unlikely Alliance Foil,3.1,Beta,Foil,Elite,bet-unlikely_alliance-b-f
Unravel,0.08,Beta,Standard,Ordinary,bet-unravel-b-s
Unravel Foil,1.58,Beta,Foil,Ordinary,bet-unravel-b-f
Updraft Ridge,0.18,Beta,Standard,Exceptional,bet-updraft_ridge-b-s
Updraft Ridge Foil,3.85,Beta,Foil,Exceptional,bet-updraft_ridge-b-f
Upwelling,0.14,Beta,Standard,Exceptional,bet-upwelling-b-s
Upwelling Foil,4.73,Beta,Foil,Exceptional,bet-upwelling-b-f
Vanguard Knights,0.17,Beta,Standard,Exceptional,bet-vanguard_knights-b-s
Vanguard Knights Foil,2.75,Beta,Foil,Exceptional,bet-vanguard_knights-b-f
Vantage Hills,0.2,Beta,Standard,Exceptional,bet-vantage_hills-b-s
Vantage Hills Foil,2.81,Beta,Foil,Exceptional,bet-vantage_hills-b-f
Vaults of Zul,2.09,Beta,Standard,Unique,bet-vaults_of_zul-b-s
Vaults of Zul Foil,28.62,Beta,Foil,Unique,bet-vaults_of_zul-b-f
Vesuvius,1.46,Beta,Standard,Unique,bet-vesuvius-b-s
Vesuvius Foil,27.9,Beta,Foil,Unique,bet-vesuvius-b-f
Vile Imp,0.19,Beta,Standard,Ordinary,bet-vile_imp-b-s
Vile Imp Foil,6.4,Beta,Foil,Ordinary,bet-vile_imp-b-f
Vril Revenant,0.65,Beta,Standard,Elite,bet-vril_revenant-b-s
Vril Revenant Foil,4.3,Beta,Foil,Elite,bet-vril_revenant-b-f
Wall of Air,0.05,Beta,Standard,Ordinary,bet-wall_of_air-b-s
Wall of Air Foil,1.52,Beta,Foil,Ordinary,bet-wall_of_air-b-f
Wall of Fire,0.09,Beta,Standard,Ordinary,bet-wall_of_fire-b-s
Wall of Fire Foil,1.74,Beta,Foil,Ordinary,bet-wall_of_fire-b-f
Wall of Ice,0.08,Beta,Standard,Ordinary,bet-wall_of_ice-b-s
Wall of Ice Foil,1.57,Beta,Foil,Ordinary,bet-wall_of_ice-b-f
Warp Spasm,4.21,Beta,Standard,Unique,bet-warp_spasm-b-s
Warp Spasm Foil,14.44,Beta,Foil,Unique,bet-warp_spasm-b-f
Watchtower,0.27,Beta,Standard,Exceptional,bet-watchtower-b-s
Watchtower Foil,6.56,Beta,Foil,Exceptional,bet-watchtower-b-f
Waveshaper,0.18,Beta,Standard,Ordinary,bet-waveshaper-b-s
Waveshaper Foil,9.47,Beta,Foil,Ordinary,bet-waveshaper-b-f
Wayfaring Pilgrim,0.15,Beta,Standard,Exceptional,bet-wayfaring_pilgrim-b-s
Wayfaring Pilgrim Foil,4.45,Beta,Foil,Exceptional,bet-wayfaring_pilgrim-b-f
Waypoint Portal,0.16,Beta,Standard,Exceptional,bet-waypoint_portal-b-s
Waypoint Portal Foil,1.2,Beta,Foil,Exceptional,bet-waypoint_portal-b-f
Whirling Blades,0.36,Beta,Standard,Exceptional,bet-whirling_blades-b-s
Whirling Blades Foil,6.88,Beta,Foil,Exceptional,bet-whirling_blades-b-f
Wicked Witch,0.53,Beta,Standard,Elite,bet-wicked_witch-b-s
Wicked Witch Foil,3.71,Beta,Foil,Elite,bet-wicked_witch-b-f
Wicker Manikin,0.07,Beta,Standard,Ordinary,bet-wicker_manikin-b-s
Wicker Manikin Foil,1.1,Beta,Foil,Ordinary,bet-wicker_manikin-b-f
Wild Boars,0.06,Beta,Standard,Ordinary,bet-wild_boars-b-s
Wild Boars Foil,0.75,Beta,Foil,Ordinary,bet-wild_boars-b-f
Wildfire,0.16,Beta,Standard,Exceptional,bet-wildfire-b-s
Wildfire Foil,3.75,Beta,Foil,Exceptional,bet-wildfire-b-f
Wills o the Wisp,0.18,Beta,Standard,Exceptional,bet-wills_o_the_wisp-b-s
Wills o the Wisp Foil,7.11,Beta,Foil,Exceptional,bet-wills_o_the_wisp-b-f
Wind Sylph,0.14,Beta,Standard,Exceptional,bet-wind_sylph-b-s
Wind Sylph Foil,2.36,Beta,Foil,Exceptional,bet-wind_sylph-b-f
Windblast,0.14,Beta,Standard,Exceptional,bet-windblast-b-s
Windblast Foil,2.74,Beta,Foil,Exceptional,bet-windblast-b-f
Windmill,2.74,Beta,Standard,Exceptional,bet-windmill-b-s
Windmill Foil,48.3,Beta,Foil,Exceptional,bet-windmill-b-f
Wings of Invention,0.13,Beta,Standard,Exceptional,bet-wings_of_invention-b-s
Wings of Invention Foil,1.87,Beta,Foil,Exceptional,bet-wings_of_invention-b-f
Witherwing Hero,2.11,Beta,Standard,Unique,bet-witherwing_hero-b-s
Witherwing Hero Foil,16.87,Beta,Foil,Unique,bet-witherwing_hero-b-f
Wraetannis Titan,0.52,Beta,Standard,Elite,bet-wraetannis_titan-b-s
Wraetannis Titan Foil,5.77,Beta,Foil,Elite,bet-wraetannis_titan-b-f
Wrath of the Sea,0.45,Beta,Standard,Elite,bet-wrath_of_the_sea-b-s
Wrath of the Sea Foil,5.06,Beta,Foil,Elite,bet-wrath_of_the_sea-b-f
Yokai Kappas,0.37,Beta,Standard,Elite,bet-yokai_kappas-b-s
Yokai Kappas Foil,3.67,Beta,Foil,Elite,bet-yokai_kappas-b-f
Yourke Crossbowmen,0.18,Beta,Standard,Exceptional,bet-yourke_crossbowmen-b-s
Yourke Crossbowmen Foil,3.24,Beta,Foil,Exceptional,bet-yourke_crossbowmen-b-f
Zephyranne Airship,0.43,Beta,Standard,Elite,bet-zephyranne_airship-b-s
Zephyranne Airship Foil,4.47,Beta,Foil,Elite,bet-zephyranne_airship-b-f
Adtonitum,9.67,Dragonlord,Standard,Unique,dra-adtonitum-b-s
Adtonitum Foil,148.51,Dragonlord,Foil,Unique,dra-adtonitum-b-f
Caelestis,6.45,Dragonlord,Standard,Unique,dra-caelestis-b-s
Caelestis Foil,182.19,Dragonlord,Foil,Unique,dra-caelestis-b-f
Cradle of Etherrum,6.76,Dragonlord,Standard,Unique,dra-cradle_of_etherrum-b-s
Cradle of Etherrum Foil,142.32,Dragonlord,Foil,Unique,dra-cradle_of_etherrum-b-f
Draco Corvus,16.48,Dragonlord,Standard,Unique,dra-draco_corvus-b-s
Draco Corvus Foil,146.37,Dragonlord,Foil,Unique,dra-draco_corvus-b-f
Dragonlord,12.57,Dragonlord,Standard,Unique,dra-dragonlord-b-s
Dragonlord Box,207.53,Dragonlord,Standard,,
Dragonlord Foil,384.09,Dragonlord,Foil,Unique,dra-dragonlord-b-f
Dragonlords Lair,9.41,Dragonlord,Standard,Unique,dra-dragonlords_lair-b-s
Dragonlords Lair Foil,246.7,Dragonlord,Foil,Unique,dra-dragonlords_lair-b-f
Ignis Rex,10.43,Dragonlord,Standard,Unique,dra-ignis_rex-b-s
Ignis Rex Foil,264.06,Dragonlord,Foil,Unique,dra-ignis_rex-b-f
Kairos the Archivist,8.15,Dragonlord,Standard,Unique,dra-kairos_the_archivist-b-s
Kairos the Archivist Foil,155.29,Dragonlord,Foil,Unique,dra-kairos_the_archivist-b-f
Moonsong Talagelum,10.77,Dragonlord,Standard,Unique,dra-moonsong_talagelum-b-s
Moonsong Talagelum Foil,171.67,Dragonlord,Foil,Unique,dra-moonsong_talagelum-b-f
Shrine of the Dragonlord,24.33,Dragonlord,Standard,Unique,dra-shrine_of_the_dragonlord-b-s
Shrine of the Dragonlord Foil,258.85,Dragonlord,Foil,Unique,dra-shrine_of_the_dragonlord-b-f
Talamh Dreig,7.6,Dragonlord,Standard,Unique,dra-talamh_dreig-b-s
Talamh Dreig Foil,103.98,Dragonlord,Foil,Unique,dra-talamh_dreig-b-f
Vatn Draconis,18.3,Dragonlord,Standard,Unique,dra-vatn_draconis-b-s
Vatn Draconis Foil,129.96,Dragonlord,Foil,Unique,dra-vatn_draconis-b-f
Xeraphine Konrul,11.7,Dragonlord,Standard,Unique,dra-xeraphine_konrul-b-s
Xeraphine Konrul Foil,102.58,Dragonlord,Foil,Unique,dra-xeraphine_konrul-b-f
Cloud City,111.59,Dust Reward Promos,Foil,Unique,pro-cloud_city-d-f
Foot Soldier Forest,18.0,Dust Reward Promos,Standard,Ordinary,
Foot Soldier Mountain,18.0,Dust Reward Promos,Standard,Ordinary,
Foot Soldier River,18.0,Dust Reward Promos,Standard,Ordinary,
King Arthur,198.31,Dust Reward Promos,Foil,Unique,pro-king_arthur-d-f
Pudge Butcher,33.69,Dust Reward Promos,Standard,Exceptional,pro-pudge_butcher-d-s
Rubble,22.24,Dust Reward Promos,Foil,Ordinary,pro-rubble-d-f
Sorcerer,29.4,Dust Reward Promos,Foil,Ordinary,pro-sorcerer-op-f
The Colour Out of Space,233.33,Dust Reward Promos,Foil,Unique,pro-the_colour_out_of_space-d-f
Waypoint Portal,42.36,Dust Reward Promos,Standard,Exceptional,pro-waypoint_portal-d-s
Aaj kegon Ghost Crabs,0.43,Gothic,Standard,Elite,got-aaj_kegon_ghost_crabs-b-s
Aaj kegon Ghost Crabs Foil,18.6,Gothic,Foil,Elite,got-aaj_kegon_ghost_crabs-b-f
Abaddon Succubus,3.02,Gothic,Standard,Elite,got-abaddon_succubus-b-s
Abaddon Succubus Foil,52.36,Gothic,Foil,Elite,got-abaddon_succubus-b-f
Abyssal Assault,0.15,Gothic,Standard,Exceptional,got-abyssal_assault-b-s
Abyssal Assault Foil,2.16,Gothic,Foil,Exceptional,got-abyssal_assault-b-f
Accursed Desert,0.08,Gothic,Standard,Ordinary,got-accursed_desert-b-s
Accursed Desert Foil,3.4,Gothic,Foil,Ordinary,got-accursed_desert-b-f
Accursed Tower,0.12,Gothic,Standard,Ordinary,got-accursed_tower-b-s
Accursed Tower Foil,2.82,Gothic,Foil,Ordinary,got-accursed_tower-b-f
Accusation,0.18,Gothic,Standard,Exceptional,got-accusation-b-s
Accusation Foil,1.97,Gothic,Foil,Exceptional,got-accusation-b-f
Acid Rain,0.77,Gothic,Standard,Elite,got-acid_rain-b-s
Acid Rain Foil,19.89,Gothic,Foil,Elite,got-acid_rain-b-f
Active Volcano,0.48,Gothic,Standard,Exceptional,got-active_volcano-b-s
Active Volcano Foil,10.86,Gothic,Foil,Exceptional,got-active_volcano-b-f
Aethermoeba,0.5,Gothic,Standard,Elite,got-aethermoeba-b-s
Aethermoeba Foil,8.65,Gothic,Foil,Elite,got-aethermoeba-b-f
Aino,49.52,Gothic,Standard,Unique,got-aino-b-s
Aino Foil,202.57,Gothic,Foil,Unique,got-aino-b-f
Alabaster Box,0.57,Gothic,Standard,Elite,got-alabaster_box-b-s
Alabaster Box Foil,10.86,Gothic,Foil,Elite,got-alabaster_box-b-f
Algae Bloom,0.15,Gothic,Standard,Ordinary,got-algae_bloom-b-s
Algae Bloom Foil,10.6,Gothic,Foil,Ordinary,got-algae_bloom-b-f
Algor Omphalos,56.79,Gothic,Standard,Unique,got-algor_omphalos-b-s
Algor Omphalos Foil,201.95,Gothic,Foil,Unique,got-algor_omphalos-b-f
All Mortals Gone,6.26,Gothic,Standard,Unique,got-all_mortals_gone-b-s
Altar of Malachai,6.02,Gothic,Standard,Unique,got-altar_of_malachai-b-s
Altar of Malachai Foil,127.97,Gothic,Foil,Unique,got-altar_of_malachai-b-f
Angel Ascendant,0.42,Gothic,Standard,Elite,got-angel_ascendant-b-s
Angel Ascendant Foil,14.54,Gothic,Foil,Elite,got-angel_ascendant-b-f
Angry Mob,0.07,Gothic,Standard,Ordinary,got-angry_mob-b-s
Angry Mob Foil,4.95,Gothic,Foil,Ordinary,got-angry_mob-b-f
Animist,0.7,Gothic,Standard,,got-animist-b-s
Animist Foil,68.08,Gothic,Foil,,got-animist-b-f
Apostles of Thamariel,5.63,Gothic,Standard,Unique,got-apostles_of_thamariel-b-s
Apply Alkahest,0.53,Gothic,Standard,Elite,got-apply_alkahest-b-s
Apply Alkahest Foil,7.38,Gothic,Foil,Elite,got-apply_alkahest-b-f
Arcade of Bones,0.63,Gothic,Standard,Elite,got-arcade_of_bones-b-s
Arcade of Bones Foil,9.96,Gothic,Foil,Elite,got-arcade_of_bones-b-f
Archangel Gabriel,13.97,Gothic,Standard,Unique,got-archangel_gabriel-b-s
Archangel Gabriel Foil,197.47,Gothic,Foil,Unique,got-archangel_gabriel-b-f
Archangel Michael,46.72,Gothic,Standard,Unique,got-archangel_michael-b-s
Archangel Michael Foil,136.61,Gothic,Foil,Unique,got-archangel_michael-b-f
Archangel Raphael,17.11,Gothic,Standard,Unique,got-archangel_raphael-b-s
Archangel Raphael Foil,137.23,Gothic,Foil,Unique,got-archangel_raphael-b-f
Archangel Samael,14.89,Gothic,Standard,Unique,got-archangel_samael-b-s
Archangel Samael Foil,199.99,Gothic,Foil,Unique,got-archangel_samael-b-f
Arjaro Exorcist,1.09,Gothic,Standard,Elite,got-arjaro_exorcist-b-s
Arjaro Exorcist Foil,38.44,Gothic,Foil,Elite,got-arjaro_exorcist-b-f
Armageddon,4.81,Gothic,Standard,Unique,got-armageddon-b-s
Armageddon Foil,52.39,Gothic,Foil,Unique,got-armageddon-b-f
Army of the Dead,8.19,Gothic,Standard,Unique,got-army_of_the_dead-b-s
Army of the Dead Foil,99.84,Gothic,Foil,Unique,got-army_of_the_dead-b-f
Asmodeus,15.24,Gothic,Standard,Unique,got-asmodeus-b-s
